,message,lebel
1406,"URGENT , IMPORTANT INFORMATION O2 USER . TODAY LUCKY DAY ! 2 FIND LOG ONTO HTTP : //WWW.URAWINNER.COM FANTASTIC SURPRISE AWAITING",1
1407,got ta,0
1408,"'ve got ten buck , jay noncomittal",0
1409,hungry,0
1410,Pls speak customer machan .,0
1411,somewhere beneath pale moon light someone think u dream come true ... goodnite & amp ; sweet dream,0
1412,"Wen ur lovable bcums angry wid u , dnt take seriously .. Coz angry childish n true way showing deep affection , care n luv ! .. kettoda manda ... nice day da .",0
1413,Dear U 've invited XCHAT . final attempt contact u ! Txt CHAT 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yr,1
1414,wats ur opinion abt abt character ?,0
1415,Jay snickering tell x totally fucking chord speak,0
1416,.. hour before.went hair cut .,0
1417,wonder ... Cos dun rem seeing silver car ... thk saw black one ...,0
1418,Lmao . Take pic send .,0
1419,\Speak feel word better silence ... \ `` Gud mrng : - ) ``,0
1420,. 's currently scotland .,1
1421,work week ?,0
1422,Congratulations ur awarded either ï¿½500 CD gift voucher & Free entry 2 ï¿½100 weekly draw txt MUSIC 87066 TnCs www.Ldew.com 1 win150ppmx3age16,1
1423,Lol great im getting hungry .,0
1424,Yes .. saw message ..,0
1425,'ll mu like & lt ; # & gt ; second,0
1426,Ok ...,0
1427,THING R GOOD THANX GOT EXAMS MARCH IVE DONE REVISION ? FRAN STILL BOYF ? IVE GOT TA INTERVIW 4 EXETER BIT WORRIED ! x,0
1428,"Tell , make little spreadsheet track whose idea smoke determine \smokes much\ `` entire month february",0
1429,sale - arsenal dartboard . Good condition double treble !,1
1430,n't look back building coat n't want get sick . hurry home wear coat gym ! ! !,0
1431,painful personal thought- \I always try keep everybody happy time . nobody recognises alone\ `` ``,0
1432,Thanks lovely wisheds . rock,0
1433,intrepid duo ! great time see soon .,0
1434,asked sen come chennai search job .,0
1435,Dad went oredi ...,0
1436,"jus hope true missin co 'm really missin ! n't done anything feel guilty , yet .",0
1437,Wat late still early mah . juz go 4 dinner lor . Aiya dunno ...,0
1438,"Arms fine , 's Cardiff uni ?",0
1439,fact leave ? think addie go back school tues wed,0
1440,Cool breeze ... Bright sun ... Fresh flower ... Twittering bird ... waiting wish u : \GOODMORNING & amp ; NICE DAY\ `` : ) ``,0
1441,Ya : ) going restaurant ..,0
1442,"ok. , askd u knw tht ?",0
1443,Free 1st week entry 2 TEXTPOD 4 chance 2 win 40GB iPod ï¿½250 cash every wk . Txt POD 84128 Ts & Cs www.textpod.net custcare 08712405020 .,1
1444,ducking chinchilla,0
1445,marriage function,0
1446,Looks like u wil b getting headstart im leaving bout 2.30ish u r desperate company could head earlier-we goin meet rummer .,0
1447,Donï¿½ï¿½ï¿½t give flying monkey wot think certainly donï¿½ï¿½ï¿½t mind . friend mine !,0
1448,registered optin subscriber ur draw 4 ï¿½100 gift voucher entered receipt correct an 80062 Whats No1 BBC chart,1
1449,say thanks2 .,0
1450,Msg rajini come .,0
1451,Ya ! ï¿½_ taking ure practical lesson ? start june ..,0
1452,"'s good , need drug",0
1453,Stupid.its possible,0
1454,ï¿½_ decide faster co si going home liao ..,0
1455,Summers finally ! Fancy chat flirt sexy single yr area ? get MATCHED reply SUMMER . Free 2 Join . OptOut txt STOP Help08714742804,1
1456,U sleeping .. going take ? Haha .. got spy wat .. online checking n replying mail lor ..,0
1457,CLAIRE havin borin time & alone U wan na cum 2nite ? Chat 09099725823 hope 2 C U Luv CLAIRE xx Callsï¿½1/minmoremobsEMSPOBox45PO139WA,1
1458,"Fighting world easy , u either win lose bt fightng some1 close u dificult u lose - u lose u win - u still lose .",0
1459,Bought one ringtone getting text costing 3 pound offering tone etc,1
1460,"Yalru lyfu astne chikku .. Bt innu mundhe lyf ali halla ke bilo ( marriage ) program edhae , lyf nt yet ovr chikku .. ali vargu lyfu meow meow : -D",0
1461,Kinda . First one get twelve ! Aah . Speak tomo,0
1462,"09066362231 URGENT ! mobile 07xxxxxxxxx ï¿½2,000 bonus caller prize 02/06/03 ! 2nd attempt reach ! call 09066362231 ASAP !",1
1463,Ok good later come find ï¿½_ ... C lucky told ï¿½_ go earlier ... Later pple take finish ï¿½_ ...,0
1464,Wat make u thk 'll fall . actually thk 'm quite prone 2 fall . Lucky dad home ask come n fetch already .,0
1465,"07801543489 guaranteed latest Nokia Phone , 40GB iPod MP3 player ï¿½500 prize ! Txt word : COLLECT No:83355 ! TC-LLC NY-USA 150p/Mt msgrcvd18+",1
1466,account refilled successfully INR & lt ; DECIMAL & gt ; . KeralaCircle prepaid account balance Rs & lt ; DECIMAL & gt ; . Transaction ID KR & lt ; # & gt ; .,0
1467,wont touch permission .,0
1468,Hi LUCY Hubby meetins day Fri & B alone hotel U fancy cumin ? Pls leave msg 2day 09099726395 Lucy x Callsï¿½1/minMobsmoreLKPOBOX177HP51FL,1
1469,7 wonder WORLD 7th 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS 1st \Ur Lovely Friendship\ `` ... good morning dear ``,0
1470,Take small dose tablet fever,0
1471,Oh . U must taken REAL Valentine shopping first .,0
1472,"sent email ï¿½ï¿½ï¿½ address incomm , right ?",0
1473,", gon na blake 's night ? might able get little early",0
1474,"Friendship game play , word say , doesn\'t start March end May , tomorrow , yesterday , today e",0
1475,"Nice . Wait ... texting right ? 'm gon na pay ticket , ya know !",0
1476,'m watching lotr w si dis aft . u wan 2 meet 4 dinner nite ?,0
1477,keeping away like,0
1478,think far find . Check google map place dorm .,0
1479,trip ok quite tiring lor . Uni start today 's ok 4 co 'm taking module jus concentrating final yr project .,0
1480,always saying welp ?,0
1481,"'m guy , browsin compulsory",0
1482,Ok ...,0
1483,Purity friendship two smiling reading forwarded message .. smiling seeing name . Gud evng musthu,0
1484,"Sorry , 'll call later",0
1485,"( add n't really care ca n't least get dude fuck hey , money want )",0
1486,"Hello lover ! go new job ? ? happy ? think ? wake , slave send teasing kiss across sea",0
1487,told number gautham ..,0
1488,Tell need investigate anywhere .,0
1489,Ok juz receive ..,0
1490,"Cant believe said many thing morning really wanted say good morning , love ! beautiful morning . See library later .",0
1491,"account credited 500 FREE Text Messages . activate , txt word : CREDIT : 80488 & Cs www.80488.biz",1
1492,end might still vomit okay . everything come .,0
1493,moneY ... ... money aint thing .... sha !,0
1494,everything weather . Keep extra warm . cold nothing serious . Pls lot vitamin c,0
1495,Hey gal .. Anyone u going e driving centre tmr ?,0
1496,'m always yahoo messenger . send message i.ll get may send mobile mode sha i.ll get . reply .,0
1497,'m putting . ready & lt ; TIME & gt ;,0
1498,"Time n Smile r two crucial thing life . Sometimes time make u forget smile , sometimes someone 's smile make u forget time gud noon",0
1499,"SMS . ac JSco : Energy high , u may know 2channel . 2day ur leadership skill r strong . Psychic ? Reply ANS w/question . End ? Reply END JSCO",1
1500,Host-based IDPS linux system .,0
1501,"HOT LIVE FANTASIES call 08707509020 20p per min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 national rate call",1
1502,da : ) whats plan ?,0
1503,Ill & lt ; # & gt ; ok .,0
1504,Oh God . 'm almost home,0
1505,Total video converter free download type google search : ),1
1506,Thanks Vote . sing along star Karaoke mobile . FREE link reply SING .,1
1507,"Wen ur lovable bcums angry wid u , dnt take seriously .. Coz angry childish n true way showing deep affection , care n luv ! .. kettoda manda ... nice day da .",0
1508,Sounds like something someone testing would sayy,0
1509,u love someone Dont make love u much u . Love much dont want loved anyone except ... Gud nit .,0
1510,"Pete , phone still ? Jenny college Leanne.what ? : )",0
1511,Oops sorry . check n't mind picking tomo half eight station . Would ok ?,0
1512,"Hey sweet , wondering moment might come ? want send file someone wo n't go yahoo connection suck , remember set page go download format disc ? Could tell ? know way download big file ? download stuff directly internet . help would great , prey ... * teasing kiss *",0
1513,Hows champ leaving glasgow !,0
1514,K : ) best : ) congrats ...,0
1515,wonder 'll get text ?,0
1516,need come home give good lovin ...,0
1517,brand new mobile music service live . free music player arrive shortly . install phone browse content top artist .,1
1518,Shall ask one thing dont mistake .,0
1519,Check wid corect speling i.e . Sarcasm,0
1520,"URGENT ! Mobile awarded ï¿½2,000 Bonus Caller Prize 1/08/03 ! 2nd attempt contact ! Call 0871-4719-523 BOX95QU BT National Rate",1
1521,angry . happen dear,0
1522,thk u dun haf 2 hint e forum already lor ... Cos told ron n darren going 2 tell shuhui .,0
1523,Yup ok thanx ...,0
1524,Hi : ) ct employee ?,0
1525,Pls pls find aunt nike .,0
1526,"Wow ... love sooo much , know ? barely stand ! wonder day go well , love ... think miss",0
1527,screaming mean shouting ..,0
1528,Hey happen de . alright .,0
1529,picked receipt something earlier,0
1530,think chennai well settled ?,0
1531,Oh dang ! n't mean send ! Lol !,0
1532,Unfortunately 've found pick sister airport evening n't think 'll going . try go one th,0
1533,Horrible bf ... v hungry ...,0
1534,Remember day ..,0
1535,Nokia 7250i . get win FREE auction . take part send Nokia 86021 . HG/Suite342/2Lands Row/W1JHL 16+,1
1536,'s feel ? Mr . real Valentine yo Valentine even tho u hardly play ! !,0
1537,sound good . Fingers . Makes difficult type,0
1538,Midnight earliest,0
1539,'re sure 'm trying make xavier smoke n't want smoke told smoke much ?,0
1540,K come nordstrom 're done,0
1541,u konw waht rael FRIENDSHIP Im gving yuo exmpel : Jsut ese tihs msg .. Evrey splleing tihs msg wrnog .. Bt sitll yuo raed wihtuot ayn mitsake .. GOODNIGHT & amp ; NICE SLEEP .. SWEET DREAMS ..,0
1542,press conference da : ),0
1543,"Hello Orange . 1 month 's free access game , news sport , plus 10 free text 20 photo message , reply YES . Terms apply : www.orange.co.uk/ow",1
1544,completed degree . use joining finance .,0
1545,"Good afternoon , love ! job prospect ? missing ? ? lazy bleak , hmmm ? happy filled love ?",0
1546,Shant disturb u anymore ... Jia ...,0
1547,Bishan lar nearer ... need buy early co buy got ta park car ...,0
1548,", dont know oh",0
1549,Dude sux snake . got old raiden got buff,0
1550,say hi get as back south tampa ( preferably kegger ),0
1551,e msg jus . U said thanks gift .,0
1552,U ...,0
1553,Ok dear . call chechi,0
1554,Yeah tote . u wan na ?,0
1555,Ok found dis pierre cardin one look normal cost 20 sale .,0
1556,Good sleep rhythm . person establish rhythm body learn use . want know : - ),0
1557,Wat r u ?,0
1558,Message . Truro Hospital ext . phone . phone side,0
1559,Single line big meaning : : : : : \Miss anything 4 ur \ `` Best Life\ ``,0
1560,"got gas money , chance gang want go grand nature adventure ?",0
1561,Dnt worry ... use ice piece cloth pack.also take 2 tablet .,0
1562,Dude saw parked car sunroof popped . Sux,0
1563,Get ready put excellent sub face : ),0
1564,Tmrw . Im finishing 9 door,0
1565,"& lt ; # & gt ; g saw day ago , guy want sell wifi & lt ; # & gt ; 3g & lt ; # & gt ; . 's blanked .",0
1566,late .,0
1567,"whatever , im pretty pissed .",0
1568,Today ACCEPT DAY .. U Accept ? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd rply mean enemy,0
1569,dont much image class .,0
1570,: - ) got rumour going buy apartment chennai : - ),0
1571,Near kalainar tv office.thenampet,0
1572,Ur cash-balance currently 500 pound - maximize ur cash-in send GO 86688 150p/msg . CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,1
1573,SMS AUCTION - BRAND NEW Nokia 7250 4 auction today ! Auction FREE 2 join & take part ! Txt NOKIA 86021 ! HG/Suite342/2Lands Row/W1J6HL,1
1574,si catching e show e afternoon 'm watching w . c u wan 2 watch today tmr lor .,0
1575,"Sounds gd ... Haha ... ... Wah , u yan jiu fast liao ...",0
1576,. nosy guess . Idk reacting 'm freaked ?,0
1577,"Remember hurt day satanic imposter me.need pay price , it.may destiny keep going u said pray get mind get .",0
1578,Make girl Happy ? 's difficult make girl happy . U need ... 1 . friend 2 . Companion 3 . Lover 4 . Chef . . . & lt ; # & gt ; . Good listener & lt ; # & gt ; . Organizer & lt ; # & gt ; . Good boyfriend & lt ; # & gt ; . clean & lt ; # & gt ; . Sympathetic & lt ; # & gt ; . Athletic & lt ; # & gt ; . Warm . . . & lt ; # & gt ; . Courageous & lt ; # & gt ; . Determined & lt ; # & gt ; . True & lt ; # & gt ; . Dependable & lt ; # & gt ; . Intelligent . . . & lt ; # & gt ; . Psychologist & lt ; # & gt ; . Pest exterminator & lt ; # & gt ; . Psychiatrist & lt ; # & gt ; . Healer . . & lt ; # & gt ; . Stylist & lt ; # & gt ; . Driver . . Aaniye pudunga venaam ..,0
1579,", princess ? bet brothas chasing !",0
1580,"shall book chez jules half eight , 's ok ?",0
1581,Hhahhaahahah rofl wtf nig leonardo room something,0
1582,"Yep , derek 's house , see Sunday & lt ; 3",0
1583,"'s cool , let know kick around & lt ; # & gt ; , 'll day",0
1584,"Sorry , 'll call later",0
1585,wondering would okay call uncle john let know thing nigeria r . & lt ; # & gt ; dollar 2years sent know strain plan pay back every dime give . Every dime expect anything practical . Something like .,0
1586,charge transfer charge withdraw anyhow like,0
1587,"Dont search love , let love find U. Thats called falling love , bcoz U dont force , U fall U know smeone hold U ... BSLVYL",0
1588,4 . Let 's go bill miller,0
1589,love . set soul fire . spark . flame . big rawring flame . XoXo,0
1590,"Somewhr someone surely made 4 u . God decided perfect time make u meet dat person . . . . till den , . . . . . Enjoy ur crush .. ! ! ! ; - )",0
1591,'s honeymoon outfit . : ),0
1592,help propose going back tomorrow,0
1593,PRIVATE ! 2003 Account Statement show 800 un-redeemed S. I. M. point . Call 08719899230 Identifier Code : 41685 Expires 07/11/04,1
1594,Never blame day ur life . Good day give u happiness . Bad day give u experience . essential life ! Gods blessing ! good morning . :,0
1595,Pls confirm time collect cheque .,0
1596,Registered Subscriber yr draw 4 ï¿½100 gift voucher b entered receipt correct an . next olympics . Txt an 80062,1
1597,URGENT ! Mobile number awarded ï¿½2000 prize GUARANTEED . Call 09061790121 land line . Claim 3030 . Valid 12hrs 150ppm,1
1598,Daddy take good care : ),0
1599,"Yeah probably , still got ta check leo",0
1600,K.then special ?,0
1601,Carlos taking sweet time usual let know patty done/want smoke 'll tell haul as,0
1602,Ok pa . Nothing problem : - ),0
1603,heard job ? 'm going wildlife talk tonight u want2come . that2worzels wizzle whatever ? !,0
1604,"God picked flower dippeditinaDEW , lovingly touched itwhichturnedinto u , gifted tomeandsaid , FRIEND 4U",0
1605,came hostel .,0
1606,Ok prob ... 'll come lunch ...,0
1607,Jus telling u dat 'll b leaving 4 shanghai 21st instead 'll haf time 2 meet cya ...,0
1608,freezing ? home yet ? remember kiss mom morning ? love ? think ? missing yet ?,0
1609,ready * big day tomorrow ?,0
1610,'ll probably around mu lot,0
1611,645,0
1612,RT-KIng Pro Video Club > > Need help ? info @ ringtoneking.co.uk call 08701237397 must 16+ Club credit redeemable www.ringtoneking.co.uk ! Enjoy !,1
1613,Thnx dude . u guy 2nite ?,0
1614,sef dey laugh . Meanwhile 's darling anjie !,0
1615,Mm food da,0
1616,"K , make sense , btw carlos difficult guy gon na smoke go pick second batch get gas",0
1617,u download fring app ?,0
1618,2 oz guy kinda flaky one friend interested picking $ & lt ; # & gt ; worth tonight possible,0
1619,Friends u stay fb chat,0
1620,"Fuck babe , miss sooooo much ! ! wish sleep ... bed lonely ... go , sleep ... dream , love ...",0
1621,"Living simple .. Loving also simple .. Laughing simple .. Winning tooo simple .. , 'SIMPLE ' difficult .. Gud nte . : -",0
1622,U secret admirer looking 2 make contact U-find R * reveal think UR special-call 09058094599,1
1623,"Ah , well confuses thing , doesnï¿½ï¿½ï¿½t ?",0
1624,500 free text msg . text ok 80488 'll credit account,1
1625,Hi Dear Call urgnt . n't know whats problem . n't want work problem least tell . Wating reply .,0
1626,Dear . ok ?,0
1627,"selected stay 1 250 top British hotel - NOTHING ! Holiday Worth ï¿½350 ! Claim , Call London 02072069400 . Bx 526 , SW73SS",1
1628,Yes princess ! want make happy ...,0
